id,time_with_company,promotion_received,race,score_text,gender,new_projects,decile_score,left_company
8133,43,0,Non-Minority,Medium,Female,1,6,1
8134,29,1,Minority,Medium,Female,0,7,1
8136,61,0,Minority,Low,Female,1,1,1
8137,34,0,Non-Minority,Low,Female,1,1,0
8140,31,0,Non-Minority,High,Female,16,10,1
8141,21,0,Minority,Low,Female,0,4,0
8142,23,0,Non-Minority,Medium,Female,1,5,1
8145,24,1,Non-Minority,High,Female,1,8,1
8146,30,0,Non-Minority,High,Female,1,9,0
8147,32,0,Non-Minority,High,Female,17,8,1
8148,61,1,Minority,Low,Female,0,1,0
8149,27,1,Minority,Low,Female,3,3,0
8153,60,1,Minority,Low,Female,0,1,0
8154,23,1,Non-Minority,High,Female,1,8,0
8155,40,1,Minority,Low,Female,0,1,0
8157,30,0,Minority,Low,Female,0,3,0
8161,20,0,Non-Minority,Medium,Male,0,5,0
8163,24,1,Non-Minority,Medium,Female,0,5,1
8164,30,1,Non-Minority,Low,Female,5,3,0
8168,20,1,Non-Minority,Low,Male,0,4,1
8169,25,1,Non-Minority,Low,Female,0,3,0
8171,38,1,Minority,Low,Female,0,2,0
8172,29,0,Non-Minority,Low,Female,0,2,1
8173,38,1,Minority,Medium,Male,1,5,1
8174,27,0,Non-Minority,Low,Female,1,2,0
8179,21,1,Minority,Low,Female,0,4,1
8182,24,0,Non-Minority,Medium,Female,1,7,0
8183,53,0,Minority,Low,Female,3,1,1
8184,36,0,Minority,Low,Female,4,2,1
8185,64,1,Non-Minority,Low,Female,8,4,1
8187,23,1,Non-Minority,High,Female,0,10,1
8188,26,1,Minority,High,Female,3,10,0
8189,48,0,Minority,Low,Female,0,1,0
8191,21,0,Non-Minority,Low,Female,0,4,0
8193,20,0,Non-Minority,Medium,Female,0,5,1
8195,37,1,Non-Minority,High,Female,17,9,0
8196,51,0,Minority,Medium,Female,8,5,1
8197,47,0,Minority,Low,Female,2,2,1
8203,27,0,Non-Minority,High,Female,2,9,1
8204,45,0,Non-Minority,Medium,Female,16,7,0
8205,41,0,Minority,Low,Female,0,2,1
8207,31,1,Minority,Low,Female,3,2,1
8211,39,0,Minority,Low,Female,1,1,0
8212,33,0,Minority,Low,Female,0,1,0
8214,21,0,Non-Minority,Medium,Male,1,6,1
8216,27,1,Non-Minority,Low,Female,3,3,0
8218,24,1,Minority,Low,Male,0,3,0
8219,29,1,Non-Minority,Low,Female,3,3,1
8222,21,0,Minority,Medium,Female,0,5,1
8223,31,0,Minority,High,Male,14,10,0
8225,62,1,Minority,Low,Female,0,1,0
8226,39,0,Minority,Medium,Female,3,6,1
8230,56,1,Minority,Low,Female,2,3,0
8231,28,0,Non-Minority,Low,Female,6,1,0
8232,26,0,Non-Minority,Medium,Male,6,6,1
8235,24,0,Non-Minority,High,Female,5,9,1
8239,28,0,Non-Minority,High,Female,7,10,0
8240,36,1,Non-Minority,Low,Male,1,2,0
8245,38,1,Minority,Low,Male,0,1,0
8247,23,0,Non-Minority,Low,Female,1,2,0
8248,28,1,Minority,Medium,Female,5,7,1
8249,29,0,Minority,Medium,Male,7,6,1
8253,29,1,Non-Minority,Low,Female,0,3,0
8256,29,0,Non-Minority,Low,Female,11,3,1
8257,34,1,Non-Minority,Medium,Female,8,7,0
8258,26,0,Non-Minority,Medium,Female,6,7,1
8259,58,0,Non-Minority,Low,Female,0,1,0
8262,48,1,Minority,Medium,Female,0,6,1
8264,30,0,Non-Minority,Low,Female,1,3,1
8265,44,0,Non-Minority,Low,Female,0,3,0
8268,36,0,Minority,Low,Female,5,3,0
8269,29,0,Non-Minority,High,Male,11,9,1
8278,53,0,Non-Minority,Medium,Female,3,6,1
8280,35,1,Non-Minority,Medium,Female,8,6,0
8281,39,0,Minority,Low,Male,3,3,0
8283,26,0,Minority,Medium,Male,2,6,1
8284,26,0,Non-Minority,High,Female,10,9,1
8285,28,1,Non-Minority,Medium,Female,8,6,1
8287,21,1,Minority,Medium,Male,3,7,1
8288,37,0,Non-Minority,Medium,Female,8,5,0
8290,22,0,Non-Minority,High,Female,12,10,1
8292,28,0,Non-Minority,High,Female,12,10,1
8294,56,1,Minority,Low,Male,0,1,0
8298,30,0,Minority,Low,Female,0,2,0
8299,27,0,Non-Minority,Low,Female,2,4,0
8304,27,0,Minority,High,Male,6,10,0
8306,43,1,Non-Minority,High,Female,15,9,1
8307,53,0,Non-Minority,Medium,Male,5,6,0
8308,27,0,Non-Minority,Medium,Female,6,7,1
8309,26,1,Non-Minority,Medium,Female,6,5,0
8311,24,0,Minority,Medium,Male,1,6,0
8312,30,0,Non-Minority,Medium,Female,0,6,0
8314,26,0,Non-Minority,High,Female,4,9,0
8315,24,1,Non-Minority,Medium,Female,3,6,1
8318,54,0,Non-Minority,Low,Female,4,1,0
8322,36,0,Non-Minority,High,Male,13,9,1
8325,21,0,Non-Minority,High,Female,1,10,1
8326,26,0,Minority,Medium,Female,10,5,1
8328,26,1,Minority,High,Female,10,8,1
8340,45,0,Minority,Low,Female,0,1,0
8341,47,1,Minority,Medium,Female,1,5,0
8349,31,0,Non-Minority,Low,Female,2,1,0
8350,21,0,Non-Minority,Medium,Female,0,7,1
8353,28,1,Non-Minority,Low,Male,1,4,1
8354,29,0,Minority,High,Female,9,8,1
8355,28,0,Non-Minority,Low,Female,2,4,0
8356,25,1,Minority,Low,Male,1,4,1
8357,22,0,Non-Minority,Low,Female,0,3,1
8358,21,0,Non-Minority,Medium,Male,0,6,0
8359,48,0,Minority,High,Female,0,8,1
8360,25,0,Non-Minority,High,Female,4,9,1
8361,37,0,Non-Minority,Medium,Female,7,7,0
8362,31,0,Minority,Medium,Female,5,6,1
8365,24,1,Non-Minority,Low,Female,0,3,0
8367,30,0,Non-Minority,High,Female,15,10,1
8369,47,1,Minority,Low,Female,5,2,0
8373,66,1,Minority,Low,Female,2,3,0
8375,51,0,Non-Minority,High,Female,21,8,1
8380,28,0,Minority,Medium,Male,3,6,1
8381,35,1,Non-Minority,Low,Female,1,4,0
8386,24,0,Non-Minority,Medium,Female,0,5,0
8390,36,0,Minority,Low,Female,0,3,0
8394,21,0,Non-Minority,Low,Female,0,3,1
8396,27,0,Non-Minority,High,Female,7,10,1
8399,28,0,Non-Minority,High,Female,18,9,1
8401,39,0,Minority,High,Female,16,9,1
8403,19,0,Non-Minority,Low,Female,0,4,1
8405,40,0,Non-Minority,Low,Female,2,4,0
8406,30,0,Minority,High,Female,5,8,1
8407,28,0,Minority,Low,Female,0,3,1
8408,27,1,Minority,Low,Female,0,2,0
8411,25,0,Non-Minority,Medium,Female,7,6,0
8416,24,0,Non-Minority,Low,Male,0,3,0
8418,44,0,Minority,Medium,Female,0,7,0
8419,44,0,Non-Minority,Low,Female,0,1,0
8421,23,1,Non-Minority,Medium,Male,0,7,0
8422,31,0,Minority,High,Male,2,8,1
8423,27,0,Non-Minority,Low,Female,0,2,0
8424,26,0,Minority,High,Male,1,8,1
8425,57,1,Non-Minority,Medium,Female,16,5,1
8426,55,0,Minority,Low,Female,0,1,0
8428,36,0,Minority,Medium,Male,7,6,1
8432,30,1,Non-Minority,High,Female,18,9,1
8434,34,0,Non-Minority,High,Female,0,8,1
8435,24,0,Non-Minority,Low,Female,1,2,0
8437,42,0,Non-Minority,Low,Female,7,1,0
8438,34,0,Minority,High,Male,12,10,1
8440,40,0,Minority,Low,Female,6,4,0
8449,31,1,Minority,Low,Female,3,3,1
8452,27,1,Minority,Low,Female,1,3,0
8456,37,1,Non-Minority,Low,Female,3,3,0
8457,25,0,Non-Minority,Low,Female,1,2,0
8458,45,0,Minority,Low,Female,2,1,0
8462,31,0,Minority,Medium,Female,1,5,0
8463,23,0,Non-Minority,Medium,Female,0,5,0
8465,21,0,Non-Minority,Low,Female,0,4,0
8467,28,1,Non-Minority,Medium,Female,6,5,1
8468,35,0,Non-Minority,Low,Female,0,1,0
8469,29,0,Non-Minority,Low,Female,4,4,1
8471,23,0,Non-Minority,Low,Female,2,4,1
8472,28,0,Non-Minority,High,Female,7,10,1
8473,34,1,Minority,Medium,Male,0,7,1
8475,32,0,Minority,Low,Male,5,2,0
8477,25,0,Non-Minority,Low,Female,2,4,0
8478,34,0,Minority,Medium,Female,15,7,0
8479,47,0,Non-Minority,Low,Female,4,4,1
8483,30,0,Non-Minority,Medium,Male,4,5,0
8484,22,1,Minority,Low,Female,0,3,1
8486,47,0,Non-Minority,High,Male,7,9,1
8487,37,0,Minority,High,Female,3,8,0
8488,37,1,Non-Minority,Medium,Female,8,5,0
8492,26,0,Non-Minority,High,Female,7,10,1
8494,31,1,Minority,Low,Male,0,2,0
8496,20,0,Minority,Low,Female,0,3,1
8500,22,0,Non-Minority,Medium,Female,0,7,1
8501,33,0,Non-Minority,High,Female,14,10,1
8503,30,1,Non-Minority,Low,Female,1,2,0
8504,27,0,Minority,Medium,Female,5,6,1
8505,24,1,Non-Minority,High,Female,2,9,1
8508,29,1,Non-Minority,Low,Female,0,2,0
8511,24,0,Minority,Low,Female,0,3,0
8515,36,0,Non-Minority,Low,Male,1,2,0
8517,23,1,Non-Minority,Low,Female,0,3,1
8518,21,0,Non-Minority,High,Female,1,10,1
8520,29,0,Non-Minority,Medium,Female,6,6,1
8524,29,1,Non-Minority,Medium,Female,4,5,0
8526,26,1,Non-Minority,High,Male,0,9,0
8527,50,1,Minority,Low,Male,7,1,1
8528,32,0,Non-Minority,Low,Female,1,2,0
8532,30,0,Non-Minority,Low,Female,1,2,0
8533,25,0,Non-Minority,Medium,Female,0,5,0
8534,44,0,Minority,Medium,Male,10,5,1
8535,58,0,Non-Minority,Low,Female,0,4,1
8539,24,0,Non-Minority,Medium,Female,5,6,0
8543,20,0,Non-Minority,High,Female,1,10,1
8544,29,1,Minority,Low,Female,0,1,1
8546,21,0,Minority,Medium,Female,1,5,0
8551,46,0,Minority,Low,Male,1,1,0
8552,29,0,Non-Minority,High,Female,17,10,1
8554,30,0,Non-Minority,Low,Female,0,4,1
8558,55,0,Non-Minority,Low,Female,8,1,1
8560,47,1,Minority,Low,Female,2,1,0
8565,30,0,Non-Minority,High,Female,13,10,1
8568,24,0,Non-Minority,Medium,Female,4,5,1
8570,45,0,Minority,Medium,Female,0,6,1
8572,26,1,Non-Minority,Medium,Female,2,5,0
8574,42,1,Minority,Low,Male,0,2,0
8575,34,1,Non-Minority,Low,Female,1,2,0
8576,21,1,Non-Minority,Low,Female,0,4,1
8577,69,1,Minority,Low,Male,2,1,0
8578,24,0,Minority,Medium,Female,5,5,1
8579,45,1,Non-Minority,Low,Female,1,1,0
8583,25,1,Non-Minority,High,Female,8,8,1
8586,52,1,Non-Minority,Low,Female,2,1,0
8589,30,0,Minority,Low,Female,0,1,0
8596,38,1,Non-Minority,Low,Female,2,4,1
8598,23,0,Non-Minority,Medium,Female,4,7,1
8604,22,0,Non-Minority,Medium,Male,0,6,0
8605,35,0,Non-Minority,Low,Female,6,3,0
8606,24,0,Non-Minority,Medium,Female,0,7,1
8608,35,1,Non-Minority,Medium,Female,1,6,0
8609,25,0,Non-Minority,Medium,Female,2,6,0
8610,58,1,Minority,Low,Female,3,2,0
8611,27,0,Non-Minority,Low,Female,7,4,1
8612,24,0,Non-Minority,High,Female,6,9,1
8613,33,1,Minority,Low,Female,2,2,0
8616,44,0,Minority,Low,Female,4,3,0
8617,30,0,Non-Minority,Medium,Female,3,5,0
8619,28,0,Minority,Low,Female,0,3,0
8621,34,0,Non-Minority,Low,Female,1,2,0
8622,26,0,Non-Minority,High,Female,1,8,1
8625,23,0,Non-Minority,Low,Female,0,2,0
8626,29,0,Minority,High,Female,11,8,1
8627,31,1,Non-Minority,Low,Female,0,4,0
8630,30,0,Non-Minority,High,Female,14,8,1
8633,21,0,Minority,Low,Female,2,4,1
8634,44,0,Non-Minority,Low,Female,0,1,0
8635,52,0,Non-Minority,Low,Female,0,1,0
8636,30,0,Non-Minority,Medium,Female,6,5,1
8638,31,0,Non-Minority,High,Female,9,8,1
8639,21,0,Non-Minority,Medium,Male,2,6,0
8641,77,1,Minority,Low,Female,1,1,0
8642,61,0,Minority,Medium,Female,4,6,0
8644,41,1,Non-Minority,Low,Male,0,1,0
8646,24,1,Minority,Medium,Male,0,5,0
8647,34,0,Non-Minority,Low,Male,5,3,0
8651,25,1,Non-Minority,Medium,Female,6,7,1
8652,30,0,Non-Minority,Low,Female,1,1,0
8655,55,0,Minority,Low,Female,1,1,1
8657,32,0,Minority,Medium,Female,0,6,1
8659,53,1,Non-Minority,Low,Female,5,2,0
8661,50,1,Minority,Low,Female,1,2,0
8665,36,0,Non-Minority,Medium,Female,7,6,1
8667,35,0,Non-Minority,High,Female,16,8,1
8668,25,1,Minority,Low,Male,0,3,0
8670,31,1,Minority,Medium,Male,2,6,0
8672,26,0,Non-Minority,Medium,Male,1,5,0
8673,25,1,Minority,Low,Female,0,2,0
8674,32,1,Non-Minority,Low,Female,0,1,0
8675,40,0,Minority,Low,Female,5,3,0
8676,35,0,Non-Minority,Low,Female,0,3,0
8679,27,0,Non-Minority,Low,Female,2,3,0
8681,33,0,Non-Minority,High,Female,12,9,1
8683,30,0,Minority,Low,Female,2,2,0
8684,30,0,Non-Minority,Low,Female,0,4,0
8685,41,0,Non-Minority,High,Female,19,8,0
8688,29,0,Minority,Medium,Male,0,7,0
8694,25,0,Minority,Medium,Female,0,5,0
8695,50,0,Minority,Low,Female,0,1,0
8696,35,0,Minority,Low,Female,4,2,0
8700,37,0,Non-Minority,High,Female,17,9,1
8701,43,0,Non-Minority,Low,Female,4,1,1
8702,29,1,Minority,Medium,Female,12,6,1
8703,61,0,Minority,Low,Male,0,1,0
8705,22,0,Non-Minority,High,Male,4,9,1
8706,27,0,Minority,Low,Female,2,4,1
8710,34,1,Non-Minority,Low,Male,1,2,0
8715,20,1,Non-Minority,Medium,Male,0,7,1
8716,30,1,Non-Minority,Low,Female,0,1,0
8717,43,1,Non-Minority,Low,Male,0,1,0
8719,51,0,Minority,Low,Female,4,1,1
8724,42,0,Non-Minority,High,Female,7,9,1
8728,24,1,Minority,Medium,Male,0,6,0
8729,36,0,Minority,Low,Female,12,1,0
8731,39,0,Minority,Low,Female,0,1,1
8732,32,1,Non-Minority,Medium,Female,2,5,0
8735,38,1,Non-Minority,Low,Female,0,1,0
8737,27,0,Non-Minority,Medium,Male,8,6,0
8741,30,0,Minority,Medium,Male,0,6,1
8742,43,1,Minority,Low,Male,0,2,1
8743,30,1,Non-Minority,High,Female,8,9,1
8745,26,1,Minority,Low,Male,1,4,0
8746,37,0,Minority,Low,Female,3,4,0
8747,25,0,Minority,High,Female,5,9,1
8748,65,0,Minority,Low,Female,1,3,1
8752,29,0,Minority,Low,Female,1,1,0
8754,32,0,Minority,Medium,Female,3,5,0
8756,21,0,Non-Minority,High,Female,8,9,1
8757,21,0,Minority,Low,Female,1,3,0
8758,47,1,Minority,Low,Female,13,4,1
8759,36,0,Non-Minority,Low,Male,4,2,0
8760,25,0,Non-Minority,Medium,Male,6,7,1
8761,32,1,Minority,Low,Female,4,2,1
8762,43,0,Minority,Low,Female,1,1,0
8764,27,0,Non-Minority,Medium,Female,2,6,0
8765,26,1,Non-Minority,Low,Female,8,4,1
8768,21,0,Non-Minority,Low,Female,1,3,0
8773,40,1,Non-Minority,Medium,Female,23,6,1
8774,38,1,Minority,Low,Female,3,3,0
8775,41,0,Non-Minority,High,Female,7,9,0
8776,25,0,Minority,High,Female,7,10,1
8777,21,0,Minority,Low,Female,1,4,0
8778,74,1,Minority,Low,Male,0,1,0
8781,41,1,Minority,Low,Female,5,4,1
8786,30,1,Non-Minority,Low,Female,1,2,0
8787,33,0,Minority,Medium,Male,3,6,1
8789,24,1,Minority,Low,Female,2,2,0
8791,29,1,Minority,Medium,Male,0,6,0
8792,42,0,Minority,Low,Male,0,2,1
8794,30,0,Minority,Low,Male,1,2,0
8797,33,0,Non-Minority,Medium,Female,0,5,0
8799,21,0,Non-Minority,Medium,Female,2,6,1
8800,41,1,Minority,Low,Male,9,4,1
8802,28,1,Non-Minority,High,Male,5,8,0
8805,52,0,Non-Minority,Low,Male,3,1,0
8813,25,0,Non-Minority,Low,Female,0,2,1
8814,27,1,Non-Minority,Low,Male,0,3,0
8816,35,0,Minority,Low,Female,0,2,0
8818,40,1,Non-Minority,Low,Female,2,3,0
8820,24,1,Non-Minority,High,Female,2,9,1
8821,24,0,Non-Minority,High,Female,10,10,1
8828,50,0,Minority,Low,Female,1,2,0
8830,21,0,Non-Minority,Medium,Female,1,7,1
8832,24,0,Non-Minority,Medium,Female,2,5,1
8835,29,1,Non-Minority,Low,Female,3,1,0
8838,25,1,Minority,Low,Male,0,4,0
8841,38,0,Non-Minority,Low,Female,0,3,1
8842,46,0,Minority,Low,Female,1,3,0
8843,33,1,Non-Minority,Medium,Female,9,7,1
8847,39,0,Non-Minority,Medium,Male,3,5,1
8854,35,0,Non-Minority,Low,Female,4,4,0
8855,49,0,Minority,Low,Female,12,2,1
8857,27,1,Minority,Medium,Female,0,5,0
8858,22,0,Non-Minority,Medium,Female,2,6,0
8859,29,0,Non-Minority,Low,Male,0,4,1
8861,31,1,Non-Minority,High,Female,0,9,0
8865,65,0,Minority,Low,Male,0,1,0
8867,24,0,Minority,High,Female,6,10,0
8869,46,1,Non-Minority,Low,Female,0,2,0
8871,20,0,Non-Minority,Low,Female,0,4,1
8873,29,0,Non-Minority,High,Female,16,10,1
8876,29,0,Non-Minority,Low,Female,7,3,0
8877,56,0,Minority,Low,Male,3,1,0
8879,21,0,Non-Minority,Low,Female,0,4,0
8881,40,0,Non-Minority,High,Female,0,10,1
8882,22,1,Non-Minority,High,Female,2,9,1
8884,39,1,Minority,Low,Female,0,1,0
8885,22,0,Non-Minority,High,Female,1,8,1
8889,36,0,Minority,Low,Female,1,2,0
8890,30,0,Non-Minority,Low,Female,0,1,0
8893,36,1,Non-Minority,Medium,Female,0,6,0
8897,32,0,Non-Minority,Low,Female,0,1,0
8899,34,0,Non-Minority,High,Male,5,9,1
8905,52,1,Minority,Low,Female,0,1,0
8906,20,0,Minority,High,Female,1,10,1
8908,38,1,Non-Minority,Low,Female,5,4,0
8909,46,1,Minority,Low,Female,0,1,0
8910,27,0,Non-Minority,Low,Female,0,4,1
8914,20,0,Non-Minority,Low,Female,2,3,1
8918,29,0,Minority,Low,Male,1,2,1
8920,35,0,Non-Minority,Low,Male,7,2,1
8921,37,1,Minority,Low,Female,1,1,1
8922,63,0,Minority,Low,Female,0,1,0
8924,27,0,Non-Minority,Low,Female,1,4,1
8925,27,0,Non-Minority,Medium,Female,0,5,0
8926,24,1,Non-Minority,Medium,Female,2,6,1
8933,25,0,Minority,High,Female,4,10,1
8936,27,1,Non-Minority,Low,Female,0,1,0
8938,48,1,Non-Minority,Medium,Male,0,5,0
8939,26,1,Non-Minority,Low,Male,1,4,0
8941,23,0,Minority,Medium,Female,1,5,1
8942,22,1,Minority,Low,Female,3,4,1
8944,41,0,Non-Minority,Low,Female,0,1,0
8945,21,0,Non-Minority,Medium,Female,0,7,0
8949,39,1,Non-Minority,Medium,Male,3,6,0
8954,46,1,Minority,Low,Female,0,1,0
8960,36,0,Non-Minority,Low,Female,2,4,1
8962,32,1,Minority,Low,Female,0,3,0
8964,38,1,Non-Minority,Low,Female,17,4,1
8969,22,0,Non-Minority,Medium,Female,1,5,1
8970,69,1,Minority,Low,Female,0,1,1
8971,26,0,Non-Minority,Low,Female,2,4,0
8972,27,1,Non-Minority,Medium,Male,1,6,1
8974,22,0,Non-Minority,High,Female,2,8,0
8976,43,0,Minority,Low,Male,0,1,0
8983,55,1,Minority,Low,Male,0,1,0
8988,20,0,Non-Minority,Low,Female,1,2,0
8989,22,1,Non-Minority,Medium,Female,1,7,1
8992,33,0,Minority,High,Female,9,9,1
8995,55,0,Minority,High,Female,7,8,0
8996,22,0,Non-Minority,Medium,Female,1,6,0
8997,55,0,Non-Minority,Low,Female,1,1,0
8998,43,0,Minority,Low,Male,0,1,1
8999,21,0,Non-Minority,High,Female,0,10,1
9004,23,0,Non-Minority,Low,Female,0,2,0
9005,28,1,Minority,Medium,Male,1,5,0
9010,39,0,Non-Minority,Low,Female,1,1,0
9012,79,1,Minority,Low,Female,1,1,0
9013,48,0,Minority,Low,Female,1,1,0
9018,31,1,Non-Minority,High,Female,5,8,0
9020,30,1,Minority,Medium,Female,4,5,1
9022,32,0,Non-Minority,Low,Female,5,4,1
9023,56,1,Minority,Low,Female,1,1,0
9028,43,1,Non-Minority,Low,Female,2,1,0
9031,27,0,Non-Minority,Medium,Female,21,7,1
9032,41,1,Non-Minority,Medium,Female,0,6,0
9034,43,1,Non-Minority,Low,Female,3,1,1
9038,33,0,Non-Minority,Low,Male,1,1,0
9039,22,0,Non-Minority,Low,Female,0,3,0
9040,34,0,Non-Minority,Low,Female,3,1,0
9041,36,1,Minority,Low,Female,0,1,0
9042,69,0,Minority,Medium,Female,0,5,0
9043,32,0,Minority,Medium,Female,5,5,1
9044,22,0,Non-Minority,Medium,Female,1,7,1
9045,46,0,Minority,Medium,Female,0,5,0
9046,34,1,Minority,Medium,Female,1,5,0
9049,39,1,Non-Minority,Low,Female,0,1,0
9054,25,1,Non-Minority,Medium,Female,6,7,1
9056,63,0,Non-Minority,Medium,Female,9,6,1
9058,24,0,Minority,Low,Female,8,4,1
9060,29,1,Minority,Medium,Female,2,5,0
9061,20,0,Non-Minority,High,Female,3,8,1
9062,40,1,Minority,Medium,Male,0,5,0
9064,30,0,Non-Minority,High,Female,7,8,1
9070,50,0,Minority,Medium,Female,5,7,0
9072,37,1,Non-Minority,Medium,Female,4,7,1
9074,34,0,Non-Minority,Medium,Female,1,7,0
9076,31,1,Non-Minority,Low,Male,1,2,1
9077,23,0,Minority,Medium,Female,10,7,0
9080,37,0,Minority,Low,Female,2,1,1
9085,26,0,Minority,Medium,Female,2,5,0
9086,34,0,Non-Minority,High,Female,12,9,1
9087,59,1,Minority,Low,Female,2,1,1
9089,37,1,Minority,Low,Female,2,2,0
9092,45,0,Minority,Low,Female,1,1,1
9093,22,0,Non-Minority,High,Female,1,8,0
9094,24,0,Non-Minority,High,Female,3,8,1
9096,25,0,Non-Minority,Medium,Female,5,5,0
9097,24,0,Non-Minority,Medium,Female,6,6,1
9102,20,1,Non-Minority,Low,Female,1,4,1
9106,32,0,Minority,Low,Male,2,2,1
9110,49,0,Non-Minority,High,Female,3,8,1
9112,31,0,Minority,Medium,Female,11,7,1
9115,58,0,Minority,Medium,Female,7,7,1
9119,26,0,Non-Minority,Medium,Female,11,7,1
9120,20,0,Non-Minority,Medium,Female,1,6,0
9125,51,1,Minority,Low,Female,1,2,1
9126,30,1,Non-Minority,Low,Female,2,2,0
9129,26,0,Non-Minority,Medium,Female,2,6,0
9133,26,0,Minority,Medium,Male,0,5,0
9136,26,0,Non-Minority,Low,Female,5,4,0
9143,20,0,Minority,Low,Female,0,2,0
9144,28,0,Non-Minority,Low,Female,0,3,1
9145,23,1,Non-Minority,Low,Female,1,2,1
9146,21,1,Non-Minority,Medium,Male,0,5,0
9148,30,0,Minority,Low,Female,0,3,0
9150,21,0,Minority,High,Female,2,9,1
9155,20,0,Minority,Medium,Female,1,7,1
9156,24,0,Minority,Medium,Female,5,6,1
9157,35,0,Non-Minority,High,Female,22,10,1
9159,50,0,Minority,Low,Female,2,2,1
9160,25,1,Non-Minority,High,Female,5,9,0
9163,31,1,Non-Minority,High,Female,12,8,1
9165,26,0,Non-Minority,High,Female,0,9,0
9166,22,0,Non-Minority,Low,Female,0,4,0
9167,29,0,Non-Minority,Low,Female,0,3,0
9170,52,0,Minority,Low,Female,1,1,0
9172,21,0,Non-Minority,Medium,Female,0,7,0
9173,21,0,Minority,High,Female,1,8,0
9174,20,0,Minority,High,Male,0,8,1
9176,30,0,Minority,Low,Female,1,1,1
9178,33,1,Non-Minority,Low,Male,3,4,1
9180,24,0,Non-Minority,Medium,Female,3,7,0
9182,30,0,Non-Minority,Medium,Male,11,7,1
9183,30,1,Minority,Low,Male,0,2,0
9185,47,0,Non-Minority,Low,Female,13,2,1
9186,41,1,Non-Minority,High,Female,9,9,0
9189,48,0,Minority,Low,Female,6,2,0
9191,52,0,Non-Minority,High,Female,2,9,1
9192,34,1,Non-Minority,Low,Male,1,1,0
9196,35,0,Minority,Low,Female,0,3,1
9201,24,0,Non-Minority,Low,Female,1,2,1
9207,25,1,Non-Minority,Low,Female,1,2,0
9208,34,0,Non-Minority,High,Female,20,9,1
9209,25,0,Non-Minority,Low,Female,2,4,1
9212,56,0,Minority,Low,Female,6,1,0
9214,23,0,Non-Minority,Low,Female,0,4,0
9215,21,1,Minority,Low,Female,0,4,0
9216,66,1,Minority,Low,Female,0,1,0
9219,28,1,Non-Minority,Medium,Female,7,7,0
9220,29,1,Minority,Low,Female,0,1,0
9221,22,0,Minority,Medium,Female,3,7,1
9224,39,0,Minority,Low,Female,0,1,0
9225,33,1,Non-Minority,High,Female,9,8,1
9226,29,0,Minority,Low,Female,2,1,1
9227,31,0,Minority,Low,Female,1,2,0
9229,22,1,Non-Minority,High,Female,0,8,0
9230,22,1,Minority,Medium,Male,0,5,0
9231,35,0,Minority,Low,Female,3,4,0
9232,29,0,Minority,Low,Female,3,4,1
9235,56,0,Minority,Low,Female,1,1,0
9238,34,0,Non-Minority,Low,Male,0,1,0
9239,23,0,Non-Minority,Low,Female,1,4,1
9240,27,0,Non-Minority,Medium,Female,1,5,1
9241,43,0,Minority,Low,Female,2,1,0
9242,38,0,Minority,Low,Female,0,1,0
9243,39,0,Minority,Low,Female,3,3,0
9244,24,0,Non-Minority,Low,Female,1,3,1
9245,26,1,Non-Minority,Low,Female,2,3,0
9246,55,1,Minority,Low,Male,0,1,0
9247,35,0,Non-Minority,Medium,Female,1,6,1
9248,61,0,Non-Minority,Medium,Female,25,7,0
9253,40,0,Minority,Medium,Female,4,7,0
9254,33,0,Non-Minority,Low,Female,3,2,0
9255,26,0,Minority,Medium,Female,0,6,1
9256,32,0,Minority,High,Female,15,9,1
9257,28,0,Non-Minority,Low,Female,0,2,0
9258,45,1,Minority,Low,Female,0,1,0
9259,30,0,Minority,High,Female,0,9,1
9260,57,0,Minority,Low,Male,4,2,0
9261,26,0,Non-Minority,Medium,Female,3,7,1
9262,35,0,Non-Minority,High,Female,1,8,0
9266,29,0,Non-Minority,Medium,Male,0,5,0
9267,40,1,Minority,Low,Male,0,2,0
9268,28,0,Minority,Low,Female,1,2,1
9269,25,1,Non-Minority,Low,Male,0,2,0
9270,44,1,Non-Minority,Medium,Female,3,6,0
9273,23,0,Minority,Low,Female,4,4,1
9275,29,0,Non-Minority,Low,Female,0,2,0
9276,56,1,Minority,Low,Female,0,1,0
9277,27,1,Non-Minority,Low,Male,0,3,0
9279,29,1,Minority,Medium,Male,0,7,0
9280,34,1,Minority,Low,Male,4,4,0
9282,22,0,Non-Minority,Medium,Male,0,7,0
9283,40,0,Minority,Low,Female,5,1,1
9284,31,0,Minority,Low,Female,0,1,0
9285,47,0,Non-Minority,Low,Female,3,2,0
9287,24,0,Non-Minority,Medium,Female,8,7,1
9292,39,0,Non-Minority,High,Female,4,9,0
9293,29,0,Non-Minority,Medium,Female,10,6,1
9296,26,0,Non-Minority,High,Male,4,9,1
9297,61,1,Non-Minority,High,Female,2,8,0
9303,30,1,Non-Minority,High,Female,0,9,0
9306,20,1,Non-Minority,Medium,Female,0,5,1
9307,56,0,Non-Minority,High,Female,22,9,1
9308,50,0,Minority,Low,Male,3,3,1
9318,30,0,Non-Minority,Medium,Female,10,6,1
9320,59,1,Non-Minority,Low,Female,1,1,0
9322,20,0,Non-Minority,High,Female,1,10,1
9323,23,1,Minority,High,Female,4,9,1
9324,28,0,Minority,Medium,Male,2,6,1
9326,35,1,Minority,Medium,Female,3,5,1
